"d [mm]","Freq [GHz]","dB(S(1,1)) []"
16,2.928,-0.508819068914746
16,2.934,-0.507442874793663
16,2.94,-0.506157157360939
16,2.946,-0.504959586277383
16,2.952,-0.503848002086628
16,2.958,-0.50282040881213
16,2.964,-0.50187496721137
16,2.97,-0.501009988647312
16,2.976,-0.500223929541573
16,2.982,-0.499515386377471
16,2.988,-0.498883091224844
16,2.994,-0.498325907761629
16,3,-0.497842827770579
16,3.006,-0.497432968092247
16,3.012,-0.497095568018211
16,3.018,-0.496829987111115
16,3.024,-0.496635703440744
16,3.03,-0.496512312227641
16,3.036,-0.496459524888304
16,3.042,-0.496477168478334
16,3.048,-0.49656518553211
16,3.054,-0.496723634300071
16,3.06,-0.4969526893869
16,3.066,-0.497252642796367
16,3.072,-0.49762390539101
16,3.078,-0.498067008777342
16,3.084,-0.498582607630016
16,3.09,-0.499171482471049
16,3.096,-0.499834542923198
16,3.102,-0.500572831459708
16,3.108,-0.501387527676015
16,3.114,-0.502279953112553
16,3.12,-0.503251576661769
16,3.126,-0.504304020596618
16,3.132,-0.505439067262509
16,3.138,-0.506658666479675
16,3.144,-0.50796494370845
16,3.15,-0.509360209036208
16,3.156,-0.510846967051213
16,3.162,-0.512427927676324
16,3.168,-0.514106018043625
16,3.174,-0.515884395500287
16,3.18,-0.517766461846266
16,3.186,-0.519755878915658
16,3.192,-0.52185658562662
16,3.198,-0.524072816638683
16,3.204,-0.526409122772514
16,3.21,-0.528870393365216
16,3.216,-0.531461880754078
16,3.222,-0.534189227105017
16,3.228,-0.537058493827147
16,3.234,-0.540076193844122
16,3.24,-0.543249327025708
16,3.246,-0.546585419120247
16,3.252,-0.550092564570592
16,3.258,-0.5537794736445
16,3.264,-0.557655524364516
16,3.27,-0.5617308197849
16,3.276,-0.566016251234107
16,3.282,-0.570523568222239
16,3.288,-0.575265455806264
16,3.294,-0.580255620312016
16,3.3,-0.585508884434897
16,3.306,-0.591041292881855
16,3.312,-0.596870229879993
16,3.318,-0.603014550064896
16,3.324,-0.609494724478596
16,3.33,-0.616333003659103
16,3.336,-0.623553600095177
16,3.342,-0.631182892659831
16,3.348,-0.6392496560316
16,3.354,-0.647785318574492
16,3.36,-0.656824252687454
16,3.366,-0.666404102266462
16,3.372,-0.676566152664833
16,3.378,-0.687355749409607
16,3.384,-0.698822772959733
16,3.39,-0.711022178004353
16,3.396,-0.724014607232753
16,3.402,-0.737867091204741
16,3.408,-0.752653847962911
16,3.414,-0.768457198419487
16,3.42,-0.78536861639488
16,3.426,-0.803489935573802
16,3.432,-0.822934739686648
16,3.438,-0.843829967049068
16,3.444,-0.866317766357191
16,3.45,-0.89055764752608
16,3.456,-0.916728979592008
16,3.462,-0.94503389753224
16,3.468,-0.975700691583411
16,3.474,-1.00898776659376
16,3.48,-1.04518827548999
16,3.486,-1.0846355504541
16,3.492,-1.12770947824868
16,3.498,-1.17484399257685
16,3.504,-1.22653588650369
16,3.51,-1.28335518150758
16,3.516,-1.34595732570642
16,3.522,-1.41509753006394
16,3.528,-1.49164758379096
16,3.534,-1.57661551129887
16,3.54,-1.67116843016647
16,3.546,-1.77665892122306
16,3.552,-1.89465509269498
16,3.558,-2.02697425280445
16,3.564,-2.17571960604316
16,3.57,-2.34331850749111
16,3.576,-2.53255930602637
16,3.582,-2.74662129467723
16,3.588,-2.98908814605622
16,3.594,-3.2639284557893
16,3.6,-3.5754160884558
18,1.2,-0.222681702611267
18,1.206,-0.223983297924911
18,1.212,-0.225286918599298
18,1.218,-0.226592644153131
18,1.224,-0.227900556064453
18,1.23,-0.229210737873731
18,1.236,-0.230523275288862
18,1.242,-0.231838256292182
18,1.248,-0.233155771249711
18,1.254,-0.234475913022733
18,1.26,-0.23579877708188
18,1.266,-0.237124461623921
18,1.272,-0.238453067691402
18,1.278,-0.239784699295316
18,1.284,-0.241119463541012
18,1.29,-0.242457470757495
18,1.296,-0.243798834630389
18,1.302,-0.245143672338685
18,1.308,-0.246492104695584
18,1.314,-0.247844256293567
18,1.32,-0.249200255654036
18,1.326,-0.250560235381668
18,1.332,-0.25192433232385
18,1.338,-0.253292687735347
18,1.344,-0.254665447448619
18,1.35,-0.256042762049966
18,1.356,-0.257424787061918
18,1.362,-0.258811683132096
18,1.368,-0.260203616228989
18,1.374,-0.261600757844938
18,1.38,-0.263003285206747
18,1.386,-0.2644113814943
18,1.392,-0.265825236067602
18,1.398,-0.267245044702746
18,1.404,-0.268671009837167
18,1.41,-0.270103340824799
18,1.416,-0.271542254201543
18,1.422,-0.272987973961672
18,1.428,-0.274440731845727
18,1.434,-0.275900767640504
18,1.44,-0.277368329491789
18,1.446,-0.278843674230529
18,1.452,-0.280327067713146
18,1.458,-0.281818785176773
18,1.464,-0.28331911161021
18,1.47,-0.284828342141459
18,1.476,-0.28634678244273
18,1.482,-0.287874749153928
18,1.488,-0.289412570325568
18,1.494,-0.290960585882234
18,1.5,-0.292519148107759
18,1.506,-0.294088622153268
18,1.512,-0.295669386569459
18,1.518,-0.29726183386442
18,1.524,-0.298866371088484
18,1.53,-0.300483420447677
18,1.536,-0.302113419947383
18,1.542,-0.30375682406799
18,1.548,-0.305414104474418
18,1.554,-0.307085750761466
18,1.56,-0.308772271237154
18,1.566,-0.310474193746312
18,1.572,-0.312192066536799
18,1.578,-0.313926459170976
18,1.584,-0.315677963485178
18,1.59,-0.317447194600093
18,1.596,-0.319234791985246
18,1.602,-0.321041420580899
18,1.608,-0.322867771981033
18,1.614,-0.324714565681173
18,1.62,-0.326582550395284
18,1.626,-0.32847250544609
18,1.632,-0.330385242233579
18,1.638,-0.3323216057868
18,1.644,-0.334282476404373
18,1.65,-0.336268771389647
18,1.656,-0.338281446886696
18,1.662,-0.340321499824079
18,1.668,-0.342389969973498
18,1.674,-0.34448794213134
18,1.68,-0.346616548431428
18,1.686,-0.348776970798237
18,1.692,-0.350970443550238
18,1.698,-0.353198256164126
18,1.704,-0.355461756211243
18,1.71,-0.357762352478684
18,1.716,-0.360101518288356
18,1.722,-0.362480795028549
18,1.728,-0.364901795913597
18,1.734,-0.367366209988667
18,1.74,-0.369875806398024
18,1.746,-0.372432438936782
18,1.752,-0.375038050907725
18,1.758,-0.377694680306838
18,1.764,-0.380404465363083
18,1.77,-0.383169650460261
18,1.776,-0.385992592471365
18,1.782,-0.388875767538364
18,1.788,-0.391821778333583
18,1.794,-0.394833361841934
18,1.8,-0.397913397707061
18,1.806,-0.401064917188343
18,1.812,-0.404291112780246
18,1.818,-0.407595348550318
18,1.824,-0.410981171257624
18,1.83,-0.414452322319372
18,1.836,-0.418012750700185
18,1.842,-0.421666626805799
18,1.848,-0.425418357471279
18,1.854,-0.429272602142871
18,1.86,-0.433234290362872
18,1.866,-0.437308640678164
18,1.872,-0.44150118110575
18,1.878,-0.445817771302747
18,1.884,-0.450264626604097
18,1.89,-0.454848344108931
18,1.896,-0.459575931016426
18,1.902,-0.464454835434198
18,1.908,-0.469492979907332
18,1.914,-0.474698797944352
18,1.92,-0.480081273848138
18,1.926,-0.485649986195657
18,1.932,-0.491415155350809
18,1.938,-0.497387695440566
18,1.944,-0.503579271276378
18,1.95,-0.510002360761825
18,1.956,-0.516670323394359
18,1.962,-0.523597475545163
18,1.968,-0.530799173288028
18,1.974,-0.538291903647316
18,1.98,-0.546093385248417
18,1.986,-0.554222679484079
18,1.992,-0.562700313458946
18,1.998,-0.571548416146131
18,2.004,-0.580790869386636
18,2.01,-0.590453475590299
18,2.016,-0.600564144259671
18,2.022,-0.61115309976274
18,2.028,-0.622253113133769
18,2.034,-0.633899761091678
18,2.04,-0.646131715943877
18,2.046,-0.658991070601071
18,2.052,-0.672523703581307
18,2.058,-0.686779689645999
18,2.064,-0.701813762609035
18,2.07,-0.717685837917207
18,2.076,-0.734461603847603
18,2.082,-0.752213191642784
18,2.088,-0.77101993665324
18,2.094,-0.790969244634247
18,2.1,-0.812157579819667
18,2.106,-0.834691594350895
18,2.112,-0.858689422178546
18,2.118,-0.884282164802979
18,2.124,-0.911615601334334
18,2.13,-0.940852161525748
18,2.136,-0.972173207905952
18,2.142,-1.00578168220852
18,2.148,-1.04190518233951
18,2.154,-1.08079954961335
18,2.16,-1.12275306251064
18,2.166,-1.16809135352047
18,2.172,-1.21718319067414
18,2.178,-1.27044729637127
18,2.184,-1.3283604145983
18,2.19,-1.39146688565136
18,2.196,-1.46039004760914
18,2.202,-1.53584585947117
18,2.208,-1.61865923660154
18,2.214,-1.70978371093803
18,2.22,-1.8103251845357
18,2.226,-1.92157074670513
18,2.232,-2.04502378814165
18,2.238,-2.18244699280397
18,2.244,-2.33591525341359
18,2.25,-2.50788118999584
18,2.256,-2.70125683170695
18,2.262,-2.91951627654444
18,2.268,-3.16682597963028
18,2.274,-3.44821209203624
18,2.28,-3.76977859608248
18,2.286,-4.13899697033917
18,2.292,-4.56509982800023
18,2.298,-5.05963135748347
18,2.304,-5.63724433822926
18,2.31,-6.31690349755177
18,2.316,-7.12379456121734
18,2.322,-8.09253456189191
18,2.328,-9.27295856023759
18,2.334,-10.7414829601908
18,2.34,-12.626058475155
18,2.346,-15.1703426102989
18,2.352,-18.9456620973638
18,2.358,-25.9966679003394
18,2.364,-36.310198579347
18,2.37,-22.1924995176387
18,2.376,-17.070752388021
18,2.382,-13.9421792985549
18,2.388,-11.7260018207299
18,2.394,-10.0416901955575
18,2.4,-8.70895829460375
18,2.406,-7.6269834141395
18,2.412,-6.73293712364366
18,2.418,-5.98457770648109
18,2.424,-5.35189395313502
18,2.43,-4.8126784164617
18,2.436,-4.34999288674024
18,2.442,-3.95062096262332
18,2.448,-3.60407040142924
18,2.454,-3.30189941478673
18,2.46,-3.03724362795118
18,2.466,-2.80447304413211
18,2.472,-2.5989366729964
18,2.478,-2.4167683751902
18,2.484,-2.25473674816593
18,2.49,-2.1101274950614
18,2.496,-1.98065024494289
18,2.502,-1.86436408517135
18,2.508,-1.75961760626325
18,2.514,-1.66500032489854
18,2.52,-1.57930310753475
18,2.526,-1.50148576711578
18,2.532,-1.43065041285211
18,2.538,-1.36601943977472
18,2.544,-1.30691727869065
18,2.55,-1.25275520750383
18,2.556,-1.20301866513608
18,2.562,-1.15725661920838
18,2.568,-1.1150726253386
18,2.574,-1.07611728466564
18,2.58,-1.04008186100191
18,2.586,-1.0066928628743
18,2.592,-0.975707430962163
18,2.598,-0.946909399876284
18,2.604,-0.920105926243652
18,2.61,-0.895124593763174
18,2.616,-0.87181092113742
18,2.622,-0.850026211244647
18,2.628,-0.829645690131359
18,2.634,-0.810556892808313
18,2.64,-0.792658259762961
18,2.646,-0.775857913833697
18,2.652,-0.760072591845852
18,2.658,-0.745226709363565
18,2.664,-0.731251540209013
18,2.67,-0.718084495157323
18,2.676,-0.705668486525822
18,2.682,-0.693951367318236
18,2.688,-0.682885435219427
18,2.694,-0.672426993117401
18,2.7,-0.662535958997773
18,2.706,-0.653175519047223
18,2.712,-0.64431181864535
18,2.718,-0.635913686642264
18,2.724,-0.627952388932643
18,2.73,-0.620401407861516
18,2.736,-0.613236244447053
18,2.742,-0.606434240792212
18,2.748,-0.599974420389831
18,2.754,-0.593837344312946
18,2.76,-0.588004981530203
18,2.766,-0.582460591800909
18,2.772,-0.577188619790887
18,2.778,-0.572174599211944
18,2.784,-0.567405065928982
18,2.79,-0.562867479101452
18,2.796,-0.558550149533508
18,2.802,-0.554442174500818
18,2.808,-0.550533378404637
18,2.814,-0.54681425867581
18,2.82,-0.543275936414887
18,2.826,-0.539910111310583
18,2.832,-0.536709020428058
18,2.838,-0.53366540050198
18,2.844,-0.530772453407971
18,2.85,-0.528023814520108
18,2.856,-0.525413523692328
18,2.862,-0.522935998628582
18,2.868,-0.520586010430409
18,2.874,-0.518358661131898
18,2.88,-0.516249363051089
18,2.886,-0.514253819803615
18,2.892,-0.51236800883988
18,2.898,-0.510588165380373
18,2.904,-0.508910767636036
18,2.91,-0.507332523211653
18,2.916,-0.505850356599898
18,2.922,-0.504461397682753
18,2.928,-0.503162971164956
18,2.934,-0.501952586871339
18,2.94,-0.500827930846723
18,2.946,-0.499786857202756
18,2.952,-0.498827380661689
18,2.958,-0.497947669752047
18,2.964,-0.497146040615664
18,2.97,-0.496420951389764
18,2.976,-0.495770997131542
18,2.982,-0.495194905256451
18,2.988,-0.494691531464482
18,2.994,-0.494259856131913
18,3,-0.493898981149009
18,3.006,-0.493608127186612
18,3.012,-0.493386631377426
18,3.018,-0.493233945400131
18,3.024,-0.493149633956809
18,3.03,-0.49313337363657
18,3.036,-0.493184952160509
18,3.042,-0.493304268005226
18,3.048,-0.493491330404463
18,3.054,-0.493746259730623
18,3.06,-0.49406928826013
18,3.066,-0.494460761328845
18,3.072,-0.494921138886218
18,3.078,-0.495450997459144
18,3.084,-0.496051032539208
18,3.09,-0.496722061409511
18,3.096,-0.497465026430257
18,3.102,-0.498280998805232
18,3.108,-0.499171182854631
18,3.114,-0.500136920822989
18,3.12,-0.501179698255232
18,3.126,-0.502301149977313
18,3.132,-0.503503066723056
18,3.138,-0.504787402453368
18,3.144,-0.506156282419505
18,3.15,-0.507612012028107
18,3.156,-0.509157086572174
18,3.162,-0.510794201899691
18,3.168,-0.512526266099307
18,3.174,-0.514356412292003
18,3.18,-0.516288012627217
18,3.186,-0.518324693593364
18,3.192,-0.52047035276518
18,3.198,-0.522729177124125
18,3.204,-0.525105663104055
18,3.21,-0.527604638531794
18,3.216,-0.530231286652121
18,3.222,-0.532991172449131
18,3.228,-0.535890271500987
18,3.234,-0.538935001633733
18,3.24,-0.542132257671865
18,3.246,-0.545489449620183
18,3.252,-0.549014544652663
18,3.258,-0.552716113331339
18,3.264,-0.556603380531918
18,3.27,-0.56068628161405
18,3.276,-0.564975524443937
18,3.282,-0.569482657957243
18,3.288,-0.57422014804163
18,3.294,-0.579201461623603
18,3.3,-0.584441159965193
18,3.306,-0.589955002315273
18,3.312,-0.595760061220846
18,3.318,-0.601874850989421
18,3.324,-0.608319471008195
18,3.33,-0.615115765875137
18,3.336,-0.622287504586334
18,3.342,-0.629860581361047
18,3.348,-0.637863241078602
18,3.354,-0.646326332760281
18,3.36,-0.655283595066665
18,3.366,-0.664771978410851
18,3.372,-0.674832009028188
18,3.378,-0.685508201214976
18,3.384,-0.696849524976322
18,3.39,-0.708909937538748
18,3.396,-0.721748988621516
18,3.402,-0.73543251106775
18,3.408,-0.750033410465052
18,3.414,-0.765632569800683
18,3.42,-0.782319888077651
18,3.426,-0.800195475259514
18,3.432,-0.819371030030262
18,3.438,-0.839971431788451
18,3.444,-0.862136584212302
18,3.45,-0.886023554835068
18,3.456,-0.911809063600241
18,3.462,-0.939692383611827
18,3.468,-0.969898729594107
18,3.474,-1.0026832243221
18,3.48,-1.03833555092594
18,3.486,-1.0771854200047
18,3.492,-1.11960900543001
18,3.498,-1.16603653207731
18,3.504,-1.21696123289573
18,3.51,-1.27294993186103
18,3.516,-1.33465555308772
18,3.522,-1.40283190339811
18,3.528,-1.47835112298237
18,3.534,-1.56222424061631
18,3.54,-1.65562529563737
18,3.546,-1.75991948002402
18,3.552,-1.87669567902019
18,3.558,-2.00780359516206
18,3.564,-2.15539524114899
18,3.57,-2.32196983834525
18,3.576,-2.51041982448387
18,3.582,-2.72407337036522
18,3.588,-2.96672489702589
18,3.594,-3.24263852940656
18,3.6,-3.55649850854945
20,1.2,-0.21812839319266
20,1.206,-0.219432345486141
20,1.212,-0.220738766263816
20,1.218,-0.222047732916098
20,1.224,-0.223359324857475
20,1.23,-0.224673623627817
20,1.236,-0.22599071299565
20,1.242,-0.227310679063597
20,1.248,-0.228633610376151
20,1.254,-0.229959598029865
20,1.26,-0.231288735786223
20,1.266,-0.232621120187255
20,1.272,-0.233956850674156
20,1.278,-0.235296029709026
20,1.284,-0.23663876289996
20,1.29,-0.237985159129649
20,1.296,-0.239335330687742
20,1.302,-0.240689393407106
20,1.308,-0.242047466804281
20,1.314,-0.243409674224311
20,1.32,-0.244776142990214
20,1.326,-0.246147004557317
20,1.332,-0.247522394672748
20,1.338,-0.248902453540349
20,1.344,-0.250287325991278
20,1.35,-0.251677161660626
20,1.356,-0.253072115170383
20,1.362,-0.25447234631901
20,1.368,-0.255878020278059
20,1.374,-0.257289307796153
20,1.38,-0.25870638541072
20,1.386,-0.260129435667894
20,1.392,-0.261558647351002
20,1.398,-0.262994215718125
20,1.404,-0.264436342749122
20,1.41,-0.265885237402721
20,1.416,-0.267341115884127
20,1.422,-0.268804201923744
20,1.428,-0.270274727067565
20,1.434,-0.271752930979926
20,1.44,-0.273239061759157
20,1.446,-0.274733376266936
20,1.452,-0.276236140472043
20,1.458,-0.277747629809255
20,1.464,-0.279268129554266
20,1.47,-0.280797935215436
20,1.476,-0.28233735294336
20,1.482,-0.283886699959188
20,1.488,-0.285446305002729
20,1.494,-0.287016508801477
20,1.5,-0.288597664561706
20,1.506,-0.290190138482839
20,1.512,-0.291794310296499
20,1.518,-0.293410573831516
20,1.524,-0.295039337606504
20,1.53,-0.296681025451493
20,1.536,-0.298336077160349
20,1.542,-0.300004949175794
20,1.548,-0.301688115308839
20,1.554,-0.303386067494814
20,1.56,-0.305099316588019
20,1.566,-0.306828393197421
20,1.572,-0.308573848565777
20,1.578,-0.310336255494914
20,1.584,-0.312116209319864
20,1.59,-0.313914328935011
20,1.596,-0.315731257875331
20,1.602,-0.317567665456227
20,1.608,-0.319424247975676
20,1.614,-0.321301729982569
20,1.62,-0.323200865615504
20,1.626,-0.325122440016576
20,1.632,-0.327067270824979
20,1.638,-0.329036209755696
20,1.644,-0.331030144268821
20,1.65,-0.333049999335559
20,1.656,-0.33509673930738
20,1.662,-0.33717136989523
20,1.668,-0.33927494026636
20,1.674,-0.341408545266768
20,1.68,-0.343573327777965
20,1.686,-0.345770481217437
20,1.692,-0.348001252192878
20,1.698,-0.350266943321114
20,1.704,-0.352568916223486
20,1.71,-0.354908594710434
20,1.716,-0.357287468169023
20,1.722,-0.359707095168336
20,1.728,-0.362169107298859
20,1.734,-0.364675213263339
20,1.74,-0.367227203238102
20,1.746,-0.369826953525407
20,1.752,-0.37247643151917
20,1.758,-0.375177701008417
20,1.764,-0.377932927844839
20,1.77,-0.380744386003266
20,1.776,-0.383614464066373
20,1.782,-0.386545672167871
20,1.788,-0.38954064943135
20,1.794,-0.392602171945664
20,1.8,-0.395733161321219
20,1.806,-0.398936693876005
20,1.812,-0.402216010504567
20,1.818,-0.405574527288452
20,1.824,-0.409015846912135
20,1.83,-0.412543770954848
20,1.836,-0.416162313135563
20,1.842,-0.419875713596267
20,1.848,-0.423688454317037
20,1.854,-0.427605275766197
20,1.86,-0.431631194899372
20,1.866,-0.43577152463311
20,1.872,-0.44003189493213
20,1.878,-0.444418275663901
20,1.884,-0.448937001391057
20,1.89,-0.453594798290555
20,1.896,-0.458398813409493
20,1.902,-0.463356646490853
20,1.908,-0.468476384628869
20,1.914,-0.473766640043337
20,1.92,-0.479236591295785
20,1.926,-0.484896028308079
20,1.932,-0.490755401587024
20,1.938,-0.496825876106766
20,1.944,-0.50311939035586
20,1.95,-0.509648721118236
20,1.956,-0.516427554628268
20,1.962,-0.523470564821058
20,1.968,-0.530793499491298
20,1.974,-0.53841327527956
20,1.98,-0.54634808252566
20,1.986,-0.554617501167091
20,1.992,-0.563242629019739
20,1.998,-0.572246223960974
20,2.004,-0.581652861746316
20,2.01,-0.591489111434447
20,2.016,-0.601783730677378
20,2.022,-0.612567883459346
20,2.028,-0.623875383247677
