"crack_rot [deg]","Freq [GHz]","dB(S(2,1)) []"
210,1.332,-88.2489634432795
210,1.338,-88.5074354387155
210,1.344,-88.7810038167238
210,1.35,-89.0700030976044
210,1.356,-89.3747420011904
210,1.362,-89.6955061614236
210,1.368,-90.0325619316493
210,1.374,-90.3861612259434
210,1.38,-90.7565473060725
210,1.386,-91.1439613911809
210,1.392,-91.5486499378397
210,1.398,-91.9708724101519
210,1.404,-92.4109093299164
210,1.41,-92.8690703599855
210,1.416,-93.3457021217089
210,1.422,-93.8411953677659
210,1.428,-94.3559910074731
210,1.434,-94.890584287719
210,1.44,-95.4455261323049
210,1.446,-96.0214201814247
210,1.452,-96.6189133708856
210,1.458,-97.2386768283654
210,1.464,-97.8813722669805
210,1.47,-98.5475966745778
210,1.476,-99.2377945877398
210,1.482,-99.952122173428
210,1.488,-100.690240286998
210,1.494,-101.451004492005
210,1.5,-102.232009654898
210,1.506,-103.028939038794
210,1.512,-103.834673400221
210,1.518,-104.638158026537
210,1.524,-105.423147718754
210,1.53,-106.167205607366
210,1.536,-106.841728379971
210,1.542,-107.414115528397
210,1.548,-107.852941494367
210,1.554,-108.135488780366
210,1.56,-108.25466677907
210,1.566,-108.22140813792
210,1.572,-108.060994480483
210,1.578,-107.805646579664
210,1.584,-107.487339710007
210,1.59,-107.133319517984
210,1.596,-106.764509594712
210,1.602,-106.395803122587
210,1.608,-106.037171011747
210,1.614,-105.69490973594
210,1.62,-105.37272376653
210,1.626,-105.072559605792
210,1.632,-104.795208034665
210,1.638,-104.54072242775
210,1.644,-104.308702141292
210,1.65,-104.09848109225
210,1.656,-103.909251347076
210,1.662,-103.740142800898
210,1.668,-103.590273438873
210,1.674,-103.458779980616
210,1.68,-103.344835469469
210,1.686,-103.247658167322
210,1.692,-103.166514631143
210,1.698,-103.100718847392
210,1.704,-103.049628624672
210,1.71,-103.012639984292
210,1.716,-102.98917996987
210,1.722,-102.978698071972
210,1.728,-102.980656299885
210,1.734,-102.994517808969
210,1.74,-103.019733895588
210,1.746,-103.055729095389
210,1.752,-103.101884062746
210,1.758,-103.157515872744
210,1.764,-103.221855380949
210,1.77,-103.294021316238
210,1.776,-103.372990892398
210,1.782,-103.457566939447
210,1.788,-103.546341920926
210,1.794,-103.637659773211
210,1.8,-103.729577334063
210,1.806,-103.819828264251
210,1.812,-103.905793810137
210,1.818,-103.98448642117
210,1.824,-104.05255389013
210,1.83,-104.106312881722
210,1.836,-104.141820777085
210,1.842,-104.154992843495
210,1.848,-104.141767068329
210,1.854,-104.098311306711
210,1.86,-104.02125744806
210,1.866,-103.907937248388
210,1.872,-103.756587576234
210,1.878,-103.566492412797
210,1.884,-103.338036781589
210,1.89,-103.072662697539
210,1.896,-102.772735130322
210,1.902,-102.441341460984
210,1.908,-102.082056636885
210,1.914,-101.698706684539
210,1.92,-101.295156903269
210,1.926,-100.875141177245
210,1.932,-100.442138756718
210,1.938,-99.9992968617284
210,1.944,-99.5493924590569
210,1.95,-99.0948243759396
210,1.956,-98.637626801274
210,1.962,-98.1794963352263
210,1.968,-97.7218263776635
210,1.974,-97.2657443250378
210,1.98,-96.8121485199617
210,1.986,-96.3617430691994
210,1.992,-95.9150695093412
210,1.998,-95.4725348963327
210,2.004,-95.0344362820741
210,2.01,-94.600981774054
210,2.016,-94.1723084994942
210,2.022,-93.7484978502283
210,2.028,-93.3295883951911
210,2.034,-92.9155868325312
210,2.04,-92.5064773253816
210,2.046,-92.1022295321837
210,2.052,-91.7028056089559
210,2.058,-91.3081664297626
210,2.064,-90.9182772441031
210,2.07,-90.5331129662974
210,2.076,-90.1526632716639
210,2.082,-89.7769376560758
210,2.088,-89.4059705970956
210,2.094,-89.0398269325519
210,2.1,-88.6786075399784
210,2.106,-88.3224553474509
210,2.112,-87.9715616156373
210,2.118,-87.6261722726376
210,2.124,-87.2865938063165
210,2.13,-86.9531977345719
210,2.136,-86.6264218266924
210,2.142,-86.3067647633559
210,2.148,-85.994768307839
210,2.154,-85.6909764345064
210,2.16,-85.3958526324735
210,2.166,-85.1096219148922
210,2.172,-84.8319778647056
210,2.178,-84.5615487799301
210,2.184,-84.2949376493906
210,2.19,-84.0250242074094
210,2.196,-83.7380507976518
210,2.202,-83.4089206686905
210,2.208,-82.994576178567
210,2.214,-82.4274901884187
210,2.22,-81.6166928658336
210,2.226,-80.4695241014438
210,2.232,-78.9388157848374
210,2.238,-77.0689846265762
210,2.244,-75.00199565865
210,2.25,-72.9425387783076
210,2.256,-71.1033643723372
210,2.262,-69.6335827218815
210,2.268,-68.5580701615262
210,2.274,-67.7891483642425
210,2.28,-67.1996309175025
210,2.286,-66.6820083139249
210,2.292,-66.1645467594106
210,2.298,-65.6037350654536
210,2.304,-64.9726336466266
210,2.31,-64.2519049577883
210,2.316,-63.4237908967597
210,2.322,-62.4677063648458
210,2.328,-61.3560204979273
210,2.334,-60.0484707878594
210,2.34,-58.4828111889728
210,2.346,-56.5567255980991
210,2.352,-54.0891776509401
210,2.358,-50.7367292390156
210,2.364,-45.9856029220884
210,2.37,-43.0255149064071
210,2.376,-47.7200140126553
210,2.382,-51.9303836824633
210,2.388,-54.9022706776387
210,2.394,-57.1370178876746
210,2.4,-58.912037825008
210,2.406,-60.377364143384
210,2.412,-61.6210172874984
210,2.418,-62.6985559592951
210,2.424,-63.6471564646553
210,2.43,-64.4928734795743
210,2.436,-65.2546596736195
210,2.442,-65.9467274851907
210,2.448,-66.5800073883869
210,2.454,-67.1630865638427
210,2.46,-67.7028348080232
210,2.466,-68.2048346943341
210,2.472,-68.6736850315674
210,2.478,-69.11321987714
210,2.484,-69.5266698070835
210,2.49,-69.9167827967778
210,2.496,-70.2859162759127
210,2.502,-70.6361082362258
210,2.508,-70.9691328682369
210,2.514,-71.2865446026571
210,2.52,-71.5897133446142
210,2.526,-71.8798529365646
210,2.532,-72.1580443568473
210,2.538,-72.4252547833634
210,2.544,-72.6823533787522
210,2.55,-72.9301244533018
210,2.556,-73.1692785134626
210,2.562,-73.4004615926154
210,2.568,-73.6242631765513
210,2.574,-73.841222971759
210,2.58,-74.0518367149919
210,2.586,-74.2565611840025
210,2.592,-74.4558185390989
210,2.598,-74.6500001013111
210,2.604,-74.8394696539921
210,2.61,-75.0245663394977
210,2.616,-75.2056072103797
210,2.622,-75.3828894846297
210,2.628,-75.556692546456
210,2.634,-75.727279727479
210,2.64,-75.8948998977939
210,2.646,-76.0597888918567
210,2.652,-76.2221707904017
210,2.658,-76.3822590764689
210,2.664,-76.5402576809761
210,2.67,-76.6963619310373
210,2.676,-76.8507594123145
210,2.682,-77.0036307550394
210,2.688,-77.1551503519075
210,2.694,-77.3054870147715
210,2.7,-77.4548045759201
210,2.706,-77.6032624386758
210,2.712,-77.7510160810599
210,2.718,-77.8982175153109
210,2.724,-78.0450157050888
210,2.73,-78.1915569412038
210,2.736,-78.3379851756492
210,2.742,-78.484442312551
210,2.748,-78.6310684533218
210,2.754,-78.7780020917673
210,2.76,-78.9253802530779
210,2.766,-79.0733385684455
210,2.772,-79.2220112743902
210,2.778,-79.3715311226092
210,2.784,-79.5220291821157
210,2.79,-79.6736345103973
210,2.796,-79.8264736640252
210,2.802,-79.9806700112226
210,2.808,-80.1363427989353
210,2.814,-80.2936059143389
210,2.82,-80.4525662647637
210,2.826,-80.6133216797852
210,2.832,-80.7759582135251
210,2.838,-80.9405466925703
210,2.844,-81.1071383134434
210,2.85,-81.2757590409392
210,2.856,-81.4464024920277
210,2.862,-81.6190209060048
210,2.868,-81.793513696264
210,2.874,-81.9697129482197
210,2.88,-82.1473650675334
210,2.886,-82.3261075900247
210,2.892,-82.505439939806
210,2.898,-82.6846866721151
210,2.904,-82.8629514812326
210,2.91,-83.0390600326557
210,2.916,-83.2114895691815
210,2.922,-83.3782833756834
210,2.928,-83.5369487815025
210,2.934,-83.6843387529576
210,2.94,-83.8165197152767
210,2.946,-83.9286325435737
210,2.952,-84.0147600763185
210,2.958,-84.0678229533679
210,2.964,-84.0795348455811
210,2.97,-84.040455006238
210,2.976,-83.9401747368122
210,2.982,-83.7676572046543
210,2.988,-83.5117110842835
210,2.994,-83.1615195939861
210,3,-82.7070831263343
210,3.006,-82.1393930166321
210,3.012,-81.4501605310826
210,3.018,-80.6309800357199
210,3.024,-79.6718784635132
210,3.03,-78.5592548941947
210,3.036,-77.2732518384314
210,3.042,-75.7848138821777
210,3.048,-74.0539628075569
210,3.054,-72.0370887467139
210,3.06,-69.7398445004604
210,3.066,-67.4569539884865
210,3.072,-66.2985365309321
210,3.078,-67.2956501713746
210,3.084,-69.4311606569655
210,3.09,-71.598310753539
210,3.096,-73.5078009008263
210,3.102,-75.1619745389309
210,3.108,-76.6136891617403
210,3.114,-77.9129873440678
210,3.12,-79.0995277496557
210,3.126,-80.2039227380174
210,3.132,-81.250149357645
210,3.138,-82.2575723702197
210,3.144,-83.2424569561437
210,3.15,-84.2190901506095
210,3.156,-85.2006383752609
210,3.162,-86.1998353378071
210,3.168,-87.2295571029425
210,3.174,-88.3032956719707
210,3.18,-89.4354631813229
210,3.186,-90.6412805938409
210,3.192,-91.9355621008554
210,3.198,-93.3285825812199
210,3.204,-94.8144716281573
210,3.21,-96.3420580533736
210,3.216,-97.7551242167067
210,3.222,-98.7317422928972
210,3.228,-98.9027539214666
210,3.234,-98.2247985140991
210,3.24,-97.0368748885362
210,3.246,-95.6907203174963
210,3.252,-94.3730277760954
210,3.258,-93.1512786250379
210,3.264,-92.0390775070901
210,3.27,-91.030356557389
210,3.276,-90.1133957288868
210,3.282,-89.2759844531112
210,3.288,-88.5071074574358
210,3.294,-87.7973326627178
210,3.3,-87.1387439495729
210,3.306,-86.5247388984199
210,3.312,-85.9498092085005
210,3.318,-85.4093432770806
210,3.324,-84.8994606342217
210,3.33,-84.4168771763359
210,3.336,-83.9587968368921
210,3.342,-83.5228248520496
210,3.348,-83.106898273635
210,3.354,-82.7092301250913
210,3.36,-82.3282643183211
210,3.366,-81.9626390658127
210,3.372,-81.6111570200042
210,3.378,-81.2727607628049
210,3.384,-80.9465125714361
210,3.39,-80.6315776206734
210,3.396,-80.3272099618182
210,3.402,-80.0327407578027
210,3.408,-79.7475683614798
210,3.414,-79.4711499077906
210,3.42,-79.202994155803
210,3.426,-78.9426553678358
210,3.432,-78.6897280532726
210,3.438,-78.4438424366818
210,3.444,-78.2046605353558
210,3.45,-77.9718727518009
210,3.456,-77.745194903138
210,3.462,-77.5243656226547
210,3.468,-77.3091440795405
210,3.474,-77.0993079716435
210,3.48,-76.8946517533019
210,3.486,-76.6949850662462
210,3.492,-76.5001313464791
210,3.498,-76.3099265841158
210,3.504,-76.1242182165602
210,3.51,-75.9428641382357
210,3.516,-75.765731812468
210,3.522,-75.5926974731255
210,3.528,-75.4236454053189
210,3.534,-75.2584672958964
210,3.54,-75.0970616456965
210,3.546,-74.9393332365599
210,3.552,-74.7851926469955
210,3.558,-74.6345558111619
210,3.564,-74.4873436164822
210,3.57,-74.3434815357807
210,3.576,-74.2028992903199
210,3.582,-74.065530540545
210,3.588,-73.9313126017117
210,3.594,-73.8001861819002
210,3.6,-73.6720951401968
240,1.2,-86.9975793032885
240,1.206,-86.9750709930675
240,1.212,-86.9532653516602
240,1.218,-86.932348106991
240,1.224,-86.9125331730068
240,1.23,-86.8940664786842
240,1.236,-86.8772302420192
240,1.242,-86.8623477138646
240,1.248,-86.8497884071411
240,1.254,-86.8399738126289
240,1.26,-86.8333835817979
240,1.266,-86.8305621283184
240,1.272,-86.8321255612201
240,1.278,-86.838768812436
240,1.284,-86.8512727582378
240,1.29,-86.8705110572056
240,1.296,-86.8974563375496
240,1.302,-86.9331852666958
240,1.308,-86.9788819320636
240,1.314,-87.0358388641005
240,1.32,-87.1054549561312
240,1.326,-87.1892295010017
240,1.332,-87.2887515970216
240,1.338,-87.4056843025772
240,1.344,-87.5417431647041
240,1.35,-87.698669126947
240,1.356,-87.8781963328528
240,1.362,-88.082015953532
240,1.368,-88.3117378189195
240,1.374,-88.5688522300908
240,1.38,-88.854694762186
240,1.386,-89.1704170238328
240,1.392,-89.5169661385879
240,1.398,-89.8950751318633
240,1.404,-90.3052654894263
240,1.41,-90.7478620148232
240,1.416,-91.2230189097688
240,1.422,-91.7307548930332
240,1.428,-92.2709942774371
240,1.434,-92.8436102820986
240,1.44,-93.4484664127833
240,1.446,-94.0854513425367
240,1.452,-94.7545021180757
240,1.458,-95.4556093589867
240,1.464,-96.1887959463814
240,1.47,-96.9540568985018
240,1.476,-97.7512418735319
240,1.482,-98.5798519625139
240,1.488,-99.438708010137
240,1.494,-100.325428195204
240,1.5,-101.235630602142
240,1.506,-102.161763533784
240,1.512,-103.091495392325
240,1.518,-104.005741657031
240,1.524,-104.876794372292
240,1.53,-105.667747945762
240,1.536,-106.335235832402
240,1.542,-106.837300730385
240,1.548,-107.145414680811
240,1.554,-107.254946935302
240,1.56,-107.186976768901
240,1.566,-106.980069588108
240,1.572,-106.677927898332
240,1.578,-106.319785101767
240,1.584,-105.936069797712
240,1.59,-105.548114127524
240,1.596,-105.169759153692
240,1.602,-104.809366211526
240,1.608,-104.47156288715
240,1.614,-104.158550746234
240,1.62,-103.871013026737
240,1.626,-103.608717770746
240,1.632,-103.370907771648
240,1.638,-103.156547759204
240,1.644,-102.964478309625
240,1.65,-102.793509679001
240,1.656,-102.642477288083
240,1.662,-102.510272890369
240,1.668,-102.395860418092
240,1.674,-102.298282243624
240,1.68,-102.216659498394
240,1.686,-102.15018874418
240,1.692,-102.098136423217
240,1.698,-102.059831950812
240,1.704,-102.034659946257
240,1.71,-102.022051853972
240,1.716,-102.021477041542
240,1.722,-102.032433345574
240,1.728,-102.054436951394
240,1.734,-102.087011426771
240,1.74,-102.129675676135
240,1.746,-102.181930536681
240,1.752,-102.243243701101
240,1.758,-102.313032626299
240,1.764,-102.390645079983
240,1.77,-102.475336998686
240,1.776,-102.566247398865
240,1.782,-102.662370221663
240,1.788,-102.762523234687
240,1.794,-102.865314501925
240,1.8,-102.969107512336
240,1.806,-103.071986872757
240,1.812,-103.171727546876
240,1.818,-103.265771937408
240,1.824,-103.351220553477
240,1.83,-103.42484333124
240,1.836,-103.483119453808
240,1.842,-103.522313135241
240,1.848,-103.53859059175
240,1.854,-103.52817876354
240,1.86,-103.487559233893
240,1.866,-103.41368210417
240,1.872,-103.304176325177
240,1.878,-103.157527943225
240,1.884,-102.973198492596
240,1.89,-102.751663452044
240,1.896,-102.494363945327
240,1.902,-102.203580115761
240,1.908,-101.882247403224
240,1.914,-101.533743905273
240,1.92,-101.161677055201
240,1.926,-100.769692318346
240,1.932,-100.361318176045
240,1.938,-99.9398530715283
240,1.944,-99.5082931182952
240,1.95,-99.0692949886525
240,1.956,-98.6251663922901
240,1.962,-98.1778763325236
240,1.968,-97.7290781913945
240,1.974,-97.2801400503947
240,1.98,-96.8321780927544
240,1.986,-96.3860902251894
240,1.992,-95.942588103864
240,1.998,-95.5022265362973
240,2.004,-95.0654297865056
240,2.01,-94.632514679884
240,2.016,-94.2037106336174
240,2.022,-93.779176868337
240,2.028,-93.3590171195663
240,2.034,-92.9432921873267
240,2.04,-92.5320306562278
240,2.046,-92.1252380981125
240,2.052,-91.7229050424799
240,2.058,-91.3250139711304
240,2.064,-90.931545565396
240,2.07,-90.5424844080421
240,2.076,-90.1578243174062
240,2.082,-89.7775734674678
240,2.088,-89.4017594219794
240,2.094,-89.03043417947
240,2.1,-88.6636792821648
240,2.106,-88.3016109745599
240,2.112,-87.9443852881366
240,2.118,-87.5922027466347
240,2.124,-87.2453120791151
240,2.13,-86.9040118063722
240,2.136,-86.5686476759415
240,2.142,-86.239602393845
240,2.148,-85.9172714674285
240,2.154,-85.6020144055817
240,2.16,-85.2940625618034
240,2.166,-84.9933510016095
240,2.172,-84.6992175751027
240,2.178,-84.4098708696151
240,2.184,-84.1214601754379
240,2.19,-83.8264771634321
240,2.196,-83.5110968492614
240,2.202,-83.1510394016576
240,2.208,-82.7060051268481
240,2.214,-82.1146427745842
240,2.22,-81.296346833099
240,2.226,-80.1704211550825
240,2.232,-78.6962767481468
240,2.238,-76.9140935279691
240,2.244,-74.9533017880415
240,2.25,-73.0026569397777
240,2.256,-71.2564002171867
240,2.262,-69.8462835459169
240,2.268,-68.7915665188373
240,2.274,-68.0139526805183
240,2.28,-67.400892034102
240,2.286,-66.8557380207473
240,2.292,-66.3122507349881
240,2.298,-65.7289396463286
240,2.304,-65.0792735582081
240,2.31,-64.3437666919369
240,2.316,-63.5044498246358
240,2.322,-62.5406963134142
240,2.328,-61.4251660423
240,2.334,-60.1184518352761
240,2.34,-58.5602267169971
240,2.346,-56.652425982509
240,2.352,-54.2243221628936
240,2.358,-50.9615864097235
240,2.364,-46.4299525234782
240,2.37,-43.380448360059
240,2.376,-47.5946372837109
240,2.382,-51.7558153898169
240,2.388,-54.7320808318027
240,2.394,-56.9738748929799
240,2.4,-58.7537662814827
240,2.406,-60.221858233436
240,2.412,-61.4667118165944
240,2.418,-62.5443366647769
240,2.424,-63.4922324824876
240,2.43,-64.3366806101336
240,2.436,-65.0967938394959
240,2.442,-65.78689966645
240,2.448,-66.4180128742917
240,2.454,-66.9987836613143
240,2.46,-67.5361298517303
240,2.466,-68.0356713192309
240,2.472,-68.5020363774202
240,2.478,-68.9390828441682
240,2.484,-69.3500607699062
240,2.49,-69.737734371097
240,2.496,-70.1044748560181
240,2.502,-70.452332104381
240,2.508,-70.7830907335664
240,2.514,-71.0983144662787
240,2.52,-71.3993816152097
240,2.526,-71.6875137400942
240,2.532,-71.9637989981494
240,2.538,-72.2292113276005
240,2.544,-72.4846263281744
240,2.55,-72.7308345003824
240,2.556,-72.9685523556361
240,2.562,-73.1984317970089
240,2.568,-73.4210680854974
240,2.574,-73.6370066417167
240,2.58,-73.8467488829113
240,2.586,-74.0507572562579
240,2.592,-74.2494595989516
240,2.598,-74.4432529315098
240,2.604,-74.6325067716088
240,2.61,-74.8175660404697
240,2.616,-74.9987536214961
240,2.622,-75.1763726208918
240,2.628,-75.3507083718576
240,2.634,-75.5220302173096
240,2.64,-75.6905931005684
240,2.646,-75.8566389889224
240,2.652,-76.0203981511726
240,2.658,-76.1820903070791
240,2.664,-76.341925663939
240,2.67,-76.5001058532291
240,2.676,-76.6568247782715
240,2.682,-76.8122693821592
240,2.688,-76.9666203436653
240,2.694,-77.1200527074901
240,2.7,-77.2727364539595
240,2.706,-77.4248370121094
240,2.712,-77.5765157189664
240,2.718,-77.7279302267065
240,2.724,-77.8792348582291
240,2.73,-78.0305809104573
240,2.736,-78.18211690336
240,2.742,-78.3339887712029
240,2.748,-78.4863399908531
240,2.754,-78.6393116399925
240,2.76,-78.7930423757771
240,2.766,-78.9476683217139
240,2.772,-79.1033228471875
240,2.778,-79.260136220025
240,2.784,-79.4182351075509
240,2.79,-79.5777418955396
240,2.796,-79.7387737870487
240,2.802,-79.9014416339778
240,2.808,-80.0658484429281
240,2.814,-80.2320874830478
240,2.82,-80.400239906409
240,2.826,-80.5703717703579
240,2.832,-80.7425303253306
240,2.838,-80.916739399844
240,2.844,-81.0929936756274
240,2.85,-81.2712515989865
240,2.856,-81.4514266183462
240,2.862,-81.6333763716691
240,2.868,-81.8168893708692
240,2.874,-82.0016686445567
240,2.88,-82.1873117088967
240,2.886,-82.373286146445
240,2.892,-82.558899998342
240,2.898,-82.7432661398408
240,2.904,-82.9252598510055
240,2.91,-83.1034689719361
240,2.916,-83.276136429474
240,2.922,-83.441095653868
240,2.928,-83.5957006083481
240,2.934,-83.7367539747634
240,2.94,-83.8604395681034
240,2.946,-83.9622682348421
240,2.952,-84.0370499567304
240,2.958,-84.0789077545915
240,2.964,-84.0813497239368
240,2.97,-84.0374120068552
240,2.976,-83.9398755582996
240,2.982,-83.7815422272383
240,2.988,-83.5555327414154
240,2.994,-83.2555462131462
240,3,-82.8760060311662
240,3.006,-82.4120176070125
240,3.012,-81.8590802326989
240,3.018,-81.2125197031277
240,3.024,-80.4666241700912
240,3.03,-79.6134547482251
240,3.036,-78.6412492986033
240,3.042,-77.5322303289107
240,3.048,-76.2594590369811
240,3.054,-74.7821920488622
240,3.06,-73.039422956368
240,3.066,-70.9448460906559
240,3.072,-68.4127733267575
240,3.078,-65.6124457614522
240,3.084,-64.0598885173267
240,3.09,-65.6938266928408
240,3.096,-68.6036571842815
240,3.102,-71.2623437481331
240,3.108,-73.5017348919987
240,3.114,-75.4141077832629
240,3.12,-77.0937380497547
240,3.126,-78.6104683677825
240,3.132,-80.014803568873
240,3.138,-81.3444703602846
240,3.144,-82.6291250665775
240,3.15,-83.8935241098479
240,3.156,-85.1597203373665
240,3.162,-86.4486727101117
240,3.168,-87.7814677786515
240,3.174,-89.180131831887
240,3.18,-90.6675907194113
240,3.186,-92.2652384945025
240,3.192,-93.9835070534496
240,3.198,-95.7927879564917
240,3.204,-97.5483299924414
240,3.21,-98.8707955342765
240,3.216,-99.2296240376007
240,3.222,-98.5199687156211
240,3.228,-97.2180353492973
240,3.234,-95.7840177019949
240,3.24,-94.4252773011727
240,3.246,-93.1991909875441
240,3.252,-92.1070900454241
240,3.258,-91.1341292943558
240,3.264,-90.2629698722698
240,3.27,-89.4778811421482
240,3.276,-88.7656282238347
240,3.282,-88.1153576946464
240,3.288,-87.5182274643153
240,3.294,-86.9670220331137
240,3.3,-86.4558214521758
240,3.306,-85.9797345190692
240,3.312,-85.5346891367272
240,3.318,-85.1172689892571
240,3.324,-84.7245863649318
240,3.33,-84.3541827719377
240,3.336,-84.0039508328479
240,3.342,-83.6720724907654
240,3.348,-83.3569697718033
240,3.354,-83.0572652687627
240,3.36,-82.7717502004031
240,3.366,-82.4993584150995
240,3.372,-82.2391450915932
240,3.378,-81.9902691769934
240,3.384,-81.7519788184532
240,3.39,-81.5235992085844
240,3.396,-81.304522389274
240,3.402,-81.0941986540469
240,3.408,-80.8921292627625
240,3.414,-80.6978602396088
240,3.42,-80.5109770700174
240,3.426,-80.3311001472326
240,3.432,-80.1578808470317
240,3.438,-79.9909981311734
240,3.444,-79.8301555978096
240,3.45,-79.6750789113007
240,3.456,-79.5255135553479
240,3.462,-79.3812228626795
240,3.468,-79.2419862821399
240,3.474,-79.1075978502632
240,3.48,-78.9778648395558
240,3.486,-78.8526065599567
240,3.492,-78.7316532934753
240,3.498,-78.614845344945
240,3.504,-78.5020321942944
240,3.51,-78.3930717378013
240,3.516,-78.2878296075398
240,3.522,-78.1861785597025
240,3.528,-78.0879979237274
240,3.534,-77.9931731052257
240,3.54,-77.9015951366126
240,3.546,-77.8131602701191
240,3.552,-77.7277696085329
240,3.558,-77.6453287695878
240,3.564,-77.5657475804184
240,3.57,-77.4889397989243
240,3.576,-77.4148228592619
240,3.582,-77.3433176390027
240,3.588,-77.2743482457808
240,3.594,-77.2078418214977
240,3.6,-77.1437283623673
270,1.2,-78.1719378274029
270,1.206,-77.7266856861852
270,1.212,-77.2396804137619
270,1.218,-76.7049443051535
270,1.224,-76.1155295078534
270,1.23,-75.4635264218343
270,1.236,-74.7403507711864
270,1.242,-73.9377252923315
270,1.248,-73.0503187160554
270,1.254,-72.0822031915652
270,1.26,-71.0615356047667
270,1.266,-70.069867006237
270,1.272,-69.2831025068571
270,1.278,-68.970203509198
270,1.284,-69.3425421544031
270,1.29,-70.3474662178332
270,1.296,-71.7260333581279
270,1.302,-73.2353789635475
270,1.308,-74.7380364313936
270,1.314,-76.176575554657
270,1.32,-77.5345258875231
270,1.326,-78.8129472409916
270,1.332,-80.019373479512
270,1.338,-81.1630888399918
270,1.344,-82.2532538044039
270,1.35,-83.2982515171547
270,1.356,-84.3055400172732
270,1.362,-85.2817032378044
270,1.368,-86.2325706676556
270,1.374,-87.1633521068547
270,1.38,-88.0787670802366
270,1.386,-88.9831627452872
270,1.392,-89.8806201610418
270,1.398,-90.7750512368885
270,1.404,-91.6702896271604
270,1.41,-92.5701792160931
270,1.416,-93.47866407726
270,1.422,-94.3998840903241
270,1.428,-95.3382808392192
270,1.434,-96.2987189988871
270,1.44,-97.2866290169512
270,1.446,-98.3081771105822
270,1.452,-99.370467353923
270,1.458,-100.481775190308
270,1.464,-101.651795150378
270,1.47,-102.891840294952
270,1.476,-104.214811487313
270,1.482,-105.634442068219
270,1.488,-107.162507442239
270,1.494,-108.800607974876
270,1.5,-110.518385776856
270,1.506,-112.203554298674
270,1.512,-113.586139973999
270,1.518,-114.263464931352
270,1.524,-114.034048944303
270,1.53,-113.151134494139
270,1.536,-112.012737455919
270,1.542,-110.865628890579
270,1.548,-109.807912015103
270,1.554,-108.864370028487
270,1.56,-108.031932369197
270,1.566,-107.298977701494
270,1.572,-106.652524334936
270,1.578,-106.080633095242
270,1.584,-105.573026079442
270,1.59,-105.121076703715
270,1.596,-104.717606044665
270,1.602,-104.356644816133
270,1.608,-104.033215065007
270,1.614,-103.743145920186
270,1.62,-103.482923373397
270,1.626,-103.249569545335
270,1.632,-103.040546073126
270,1.638,-102.853676725672
270,1.644,-102.687085169057
270,1.65,-102.539144615966
270,1.656,-102.408436789563
270,1.662,-102.293718193835
270,1.668,-102.193892121663
270,1.674,-102.107985170375
270,1.68,-102.035127293169
270,1.686,-101.974534611733
270,1.692,-101.925494364946
270,1.698,-101.887351481923
270,1.704,-101.859496353552
270,1.71,-101.841353441671
270,1.716,-101.832370414473
270,1.722,-101.832007534808
270,1.728,-101.839727058573
270,1.734,-101.854982426807
270,1.74,-101.877207060947
270,1.746,-101.905802599982
270,1.752,-101.940126455402
270,1.758,-101.979478610433
270,1.764,-102.023087660401
270,1.77,-102.070096188646
270,1.776,-102.11954570531
270,1.782,-102.170361552379
270,1.788,-102.221338403764
270,1.794,-102.271127265586
270,1.8,-102.318225202658
270,1.806,-102.360969362072
270,1.812,-102.397537194163
270,1.818,-102.425955020165
270,1.824,-102.444117173194
270,1.83,-102.449817731769
270,1.836,-102.440796256141
270,1.842,-102.414797839362
270,1.848,-102.369646184723
270,1.854,-102.303326432283
270,1.86,-102.214072350929
270,1.866,-102.100450707441
270,1.872,-101.961434608661
270,1.878,-101.796457807637
270,1.884,-101.605443559069
270,1.89,-101.388804446577
270,1.896,-101.147413174653
270,1.902,-100.88254788961
270,1.908,-100.595818434126
270,1.914,-100.2890815386
270,1.92,-99.9643531511892
270,1.926,-99.6237250960258
270,1.932,-99.2692914454706
270,1.938,-98.9030878859544
270,1.944,-98.5270453667492
270,1.95,-98.1429577188872
270,1.956,-97.7524618309508
270,1.962,-97.3570283574995
270,1.968,-96.9579607266657
270,1.974,-96.5564002891326
270,1.98,-96.1533356983096
270,1.986,-95.7496149394143
270,1.992,-95.3459587685877
270,1.998,-94.9429746421902
270,2.004,-94.5411704907369
270,2.01,-94.1409679147516
270,2.016,-93.7427145527192
270,2.022,-93.3466955002831
270,2.028,-92.9531437525466
270,2.034,-92.5622497056273
270,2.04,-92.1741697965759
270,2.046,-91.789034388374
270,2.052,-91.406955023824
270,2.058,-91.0280311824517
270,2.064,-90.652356680888
270,2.07,-90.2800258615323
270,2.076,-89.9111397179177
270,2.082,-89.5458121086141
270,2.088,-89.1841762144209
270,2.094,-88.8263913944949
270,2.1,-88.4726505925498
270,2.106,-88.1231884277454
270,2.112,-87.7782900642407
270,2.118,-87.4383008666209
270,2.124,-87.1036366759645
270,2.13,-86.7747942117653
270,2.136,-86.4523604887206
270,2.142,-86.1370189976416
270,2.148,-85.8295482993638
270,2.154,-85.5308048053703
270,2.16,-85.2416743394975
270,2.166,-84.9629637033921
270,2.172,-84.6951784595116
270,2.178,-84.4380864017979
270,2.184,-84.1898798643457
270,2.19,-83.9455964719888
270,2.196,-83.694210448917
270,2.202,-83.4135101071097
270,2.208,-83.0619212710667
270,2.214,-82.5682610060119
270,2.22,-81.827025804554
