"d [mm]","Freq [GHz]","dB(S(1,1)) []"
6,1.974,-0.788344926507312
6,1.98,-0.798226914459031
6,1.986,-0.808459112313424
6,1.992,-0.819060919798612
6,1.998,-0.830053059315799
6,2.004,-0.841457683621749
6,2.01,-0.85329849368514
6,2.016,-0.865600867805414
6,2.022,-0.878392003212284
6,2.028,-0.891701071510109
6,2.034,-0.905559389496607
6,2.04,-0.920000607072566
6,2.046,-0.935060914170857
6,2.052,-0.950779268873425
6,2.058,-0.967197649157385
6,2.064,-0.984361331020805
6,2.07,-1.0023191960904
6,2.076,-1.02112407221321
6,2.082,-1.04083311098915
6,2.088,-1.06150820671915
6,2.094,-1.08321646183315
6,2.1,-1.1060307045335
6,2.106,-1.13003006515428
6,2.112,-1.15530061860794
6,2.118,-1.18193610128195
6,2.124,-1.21003871187684
6,2.13,-1.23972000695856
6,2.136,-1.27110190345429
6,2.142,-1.30431780196943
6,2.148,-1.33951384666737
6,2.154,-1.37685033955275
6,2.16,-1.41650332935322
6,2.166,-1.45866639781979
6,2.172,-1.50355266917187
6,2.178,-1.55139707159674
6,2.184,-1.60245888315583
6,2.19,-1.65702459810187
6,2.196,-1.71541115338222
6,2.202,-1.77796955883816
6,2.208,-1.84508897806138
6,2.214,-1.91720130965014
6,2.22,-1.99478632013615
6,2.226,-2.07837737925377
6,2.232,-2.16856784420472
6,2.238,-2.26601813023046
6,2.244,-2.37146348735717
6,2.25,-2.48572247354492
6,2.256,-2.60970606668685
6,2.262,-2.74442728320717
6,2.268,-2.89101105651046
6,2.274,-3.05070395518037
6,2.28,-3.22488306029119
6,2.286,-3.4150629311651
6,2.292,-3.62289900585391
6,2.298,-3.85018491086421
6,2.304,-4.09883985004161
6,2.31,-4.37088028910103
6,2.316,-4.66836723114823
6,2.322,-4.99331603364398
6,2.328,-5.34754933810335
6,2.334,-5.73246456743197
6,2.34,-6.14867510434025
6,2.346,-6.59546937697811
6,2.352,-7.0700189377357
6,2.358,-7.56626856652
6,2.364,-8.07349076065336
6,2.37,-8.57464660043872
6,2.376,-9.0450508982436
6,2.382,-9.45241153217351
6,2.388,-9.75980247323333
6,2.394,-9.93265545795248
6,2.4,-9.94848137046768
6,2.406,-9.80474593867153
6,2.412,-9.51984905060632
6,2.418,-9.12651361320524
6,2.424,-8.66198710137513
6,2.43,-8.16015453979343
6,2.436,-7.64765467632666
6,2.442,-7.14329240426989
6,2.448,-6.65916905542298
6,2.454,-6.20231432462802
6,2.46,-5.77620222049351
6,2.466,-5.38194515151941
6,2.472,-5.01915869619837
6,2.478,-4.68655816396558
6,2.484,-4.38235740777831
6,2.49,-4.10452913674083
6,2.496,-3.85097095247549
6,2.502,-3.61960828890704
6,2.508,-3.4084556045057
6,2.514,-3.2156502262673
6,2.52,-3.03946848384996
6,2.526,-2.87833055989431
6,2.532,-2.73079832855758
6,2.538,-2.59556901216785
6,2.544,-2.47146651967683
6,2.55,-2.35743168233772
6,2.556,-2.25251216677607
6,2.562,-2.15585255357495
6,2.568,-2.06668487412778
6,2.574,-1.98431976862761
6,2.58,-1.90813834262996
6,2.586,-1.83758474438522
6,2.592,-1.77215945036725
6,2.598,-1.71141322548049
6,2.604,-1.65494171274711
6,2.61,-1.60238060173023
6,2.616,-1.55340132339092
6,2.622,-1.50770722003923
6,2.628,-1.46503014152308
6,2.634,-1.42512742213248
6,2.64,-1.38777919643152
6,2.646,-1.35278601607555
6,2.652,-1.31996673344117
6,2.658,-1.2891566214805
6,2.664,-1.2602057025453
6,2.67,-1.23297726198381
6,2.676,-1.2073465250834
6,2.682,-1.18319947842323
6,2.688,-1.16043181892615
6,2.694,-1.13894801587737
6,2.7,-1.11866047292975
6,2.706,-1.09948877866303
6,2.712,-1.08135903562891
6,2.718,-1.06420325901389
6,2.724,-1.04795883710759
6,2.73,-1.0325680466906
6,2.736,-1.01797761727024
6,2.742,-1.00413833880646
6,2.748,-0.99100470819745
6,2.754,-0.978534610344623
6,2.76,-0.966689030100188
6,2.766,-0.955431791825172
6,2.772,-0.944729323658846
6,2.778,-0.934550443928967
6,2.784,-0.924866167421045
6,2.79,-0.915649529479466
6,2.796,-0.906875426137495
6,2.802,-0.898520468671245
6,2.808,-0.890562851147279
6,2.814,-0.882982229688184
6,2.82,-0.875759612316888
6,2.826,-0.868877258361572
6,2.832,-0.862318586510307
6,2.838,-0.856068090699602
6,2.844,-0.850111263105584
6,2.85,-0.844434523581637
6,2.856,-0.839025154953247
6,2.862,-0.833871243640172
6,2.868,-0.82896162512938
6,2.874,-0.824285833869459
6,2.88,-0.819834057199569
6,2.886,-0.815597092963968
6,2.892,-0.811566310497057
6,2.898,-0.807733614694292
6,2.904,-0.804091412911593
6,2.91,-0.800632584460557
6,2.916,-0.797350452488675
6,2.922,-0.794238758053721
6,2.928,-0.791291636219493
6,2.934,-0.788503594016071
6,2.94,-0.785869490122663
6,2.946,-0.783384516144026
6,2.952,-0.781044179363901
6,2.958,-0.778844286869412
6,2.964,-0.776780930950525
6,2.97,-0.774850475687744
6,2.976,-0.773049544649403
6,2.982,-0.771375009627518
6,2.988,-0.769823980348156
6,2.994,-0.76839379509867
6,3,-0.767082012220008
6,3.006,-0.765886402417872
6,3.012,-0.764804941851561
6,3.018,-0.76383580596406
6,3.024,-0.762977364021459
6,3.03,-0.762228174333984
6,3.036,-0.76158698013492
6,3.042,-0.761052706097527
6,3.048,-0.760624455473716
6,3.054,-0.760301507841838
6,3.06,-0.760083317454335
6,3.066,-0.759969512179554
6,3.072,-0.759959893035176
6,3.078,-0.760054434314362
6,3.084,-0.760253284308922
6,3.09,-0.760556766637328
6,3.096,-0.760965382189055
6,3.102,-0.761479811700195
6,3.108,-0.762100918979297
6,3.114,-0.762829754806318
6,3.12,-0.763667561531736
6,3.126,-0.764615778407463
6,3.132,-0.765676047685942
6,3.138,-0.766850221528882
6,3.144,-0.768140369772765
6,3.15,-0.769548788604171
6,3.156,-0.771078010204423
6,3.162,-0.772730813430313
6,3.168,-0.77451023560533
6,3.174,-0.776419585504414
6,3.18,-0.778462457624469
6,3.186,-0.780642747843523
6,3.192,-0.782964670582371
6,3.198,-0.785432777595689
6,3.204,-0.788051978533068
6,3.21,-0.790827563426339
6,3.216,-0.793765227276613
6,3.222,-0.796871096933732
6,3.228,-0.800151760482232
6,3.234,-0.803614299371858
6,3.24,-0.807266323557325
6,3.246,-0.811116009941978
6,3.252,-0.815172144453454
6,3.258,-0.819444168117013
6,3.264,-0.823942227534258
6,3.27,-0.828677230222495
6,3.276,-0.833660905323051
6,3.282,-0.838905870246945
6,3.288,-0.844425703893753
6,3.294,-0.85023502715584
6,3.3,-0.856349591505903
6,3.306,-0.862786376563056
6,3.312,-0.86956369764236
6,3.318,-0.876701324416869
6,3.324,-0.884220611961705
6,3.33,-0.892144645608898
6,3.336,-0.900498401221618
6,3.342,-0.909308922700891
6,3.348,-0.918605518768877
6,3.354,-0.928419981335132
6,3.36,-0.938786828048915
6,3.366,-0.949743571977044
6,3.372,-0.961331021726868
6,3.378,-0.973593615764095
6,3.384,-0.986579795160066
6,3.39,-1.00034241954973
6,3.396,-1.01493923169502
6,3.402,-1.03043337673547
6,3.408,-1.04689398297353
6,3.414,-1.06439681188959
6,3.42,-1.08302498601501
6,3.426,-1.10286980430532
6,3.432,-1.12403165574617
6,3.438,-1.14662104307243
6,3.444,-1.17075972965991
6,3.45,-1.19658202380991
6,3.456,-1.22423621571898
6,3.462,-1.25388618329648
6,3.468,-1.28571318350051
6,3.474,-1.31991784577011
6,3.48,-1.35672238310055
6,3.486,-1.39637303385781
6,3.492,-1.43914274288096
6,3.498,-1.48533408283206
6,3.504,-1.53528240481198
6,3.51,-1.58935918915951
6,3.516,-1.64797554062042
6,3.522,-1.71158573335809
6,3.528,-1.78069065606624
6,3.534,-1.85584092973823
6,3.54,-1.93763936257638
6,3.546,-2.02674225796603
6,3.552,-2.12385888969759
6,3.558,-2.22974818838057
6,3.564,-2.34521132686731
6,3.57,-2.47107843280484
6,3.576,-2.60818707927966
6,3.582,-2.75734950808265
6,3.588,-2.91930474994828
6,3.594,-3.09465100191014
6,3.6,-3.28375298159125
8,1.2,-0.276057305011444
8,1.206,-0.277429347631217
8,1.212,-0.278806502693253
8,1.218,-0.280188797280108
8,1.224,-0.281576262129895
8,1.23,-0.282968931710947
8,1.236,-0.28436684429987
8,1.242,-0.2857700420631
8,1.248,-0.287178571142059
8,1.254,-0.288592481742013
8,1.26,-0.290011828224799
8,1.266,-0.291436669205543
8,1.272,-0.292867067653487
8,1.278,-0.294303090997106
8,1.284,-0.295744811233644
8,1.29,-0.297192305043299
8,1.296,-0.298645653908134
8,1.302,-0.300104944235998
8,1.308,-0.301570267489613
8,1.314,-0.303041720320995
8,1.32,-0.304519404711551
8,1.326,-0.306003428117906
8,1.332,-0.307493903623884
8,1.338,-0.308990950098778
8,1.344,-0.31049469236223
8,1.35,-0.312005261355985
8,1.356,-0.313522794322865
8,1.362,-0.315047434993229
8,1.368,-0.316579333779257
8,1.374,-0.318118647977475
8,1.38,-0.319665541979821
8,1.386,-0.321220187493656
8,1.392,-0.322782763771203
8,1.398,-0.324353457848747
8,1.404,-0.325932464796152
8,1.41,-0.327519987977116
8,1.416,-0.329116239320712
8,1.422,-0.330721439604779
8,1.428,-0.332335818751646
8,1.434,-0.333959616136924
8,1.44,-0.335593080911916
8,1.446,-0.337236472340331
8,1.452,-0.338890060150041
8,1.458,-0.340554124900673
8,1.464,-0.342228958367722
8,1.47,-0.343914863944154
8,1.476,-0.345612157060355
8,1.482,-0.347321165623301
8,1.488,-0.34904223047611
8,1.494,-0.350775705878878
8,1.5,-0.352521960012038
8,1.506,-0.354281375503399
8,1.512,-0.356054349980115
8,1.518,-0.357841296646983
8,1.524,-0.359642644892451
8,1.53,-0.361458840923868
8,1.536,-0.363290348433601
8,1.542,-0.365137649297708
8,1.548,-0.367001244309014
8,1.554,-0.36888165394647
8,1.56,-0.370779419182961
8,1.566,-0.37269510233359
8,1.572,-0.374629287946938
8,1.578,-0.376582583741664
8,1.584,-0.378555621591149
8,1.59,-0.380549058558951
8,1.596,-0.382563577988171
8,1.602,-0.384599890647797
8,1.608,-0.386658735939591
8,1.614,-0.388740883169082
8,1.62,-0.390847132884576
8,1.626,-0.392978318288416
8,1.632,-0.395135306724855
8,1.638,-0.397319001249439
8,1.644,-0.399530342284866
8,1.65,-0.40177030936891
8,1.656,-0.404039923000192
8,1.662,-0.406340246588132
8,1.668,-0.408672388513772
8,1.674,-0.411037504308718
8,1.68,-0.413436798959991
8,1.686,-0.415871529349038
8,1.692,-0.418343006833967
8,1.698,-0.420852599984529
8,1.704,-0.423401737480337
8,1.71,-0.425991911183316
8,1.716,-0.428624679396593
8,1.722,-0.431301670322605
8,1.728,-0.434024585734502
8,1.734,-0.436795204875916
8,1.74,-0.439615388605288
8,1.746,-0.44248708380247
8,1.752,-0.445412328056502
8,1.758,-0.448393254655193
8,1.764,-0.451432097898799
8,1.77,-0.454531198761835
8,1.776,-0.457693010929268
8,1.782,-0.460920107235426
8,1.788,-0.464215186536358
8,1.794,-0.4675810810492
8,1.8,-0.471020764194846
8,1.806,-0.474537358983477
8,1.812,-0.478134146986044
8,1.818,-0.48181457793863
8,1.824,-0.485582280030814
8,1.83,-0.489441070933891
8,1.836,-0.493394969629941
8,1.842,-0.497448209108296
8,1.848,-0.501605250002375
8,1.854,-0.505870795246652
8,1.86,-0.510249805841155
8,1.866,-0.514747517819438
8,1.872,-0.519369460525166
8,1.878,-0.524121476313052
8,1.884,-0.529009741801141
8,1.89,-0.534040790814456
8,1.896,-0.539221539174093
8,1.902,-0.544559311501734
8,1.908,-0.550061870227234
8,1.914,-0.555737447006472
8,1.92,-0.561594776778842
8,1.926,-0.567643134718084
8,1.932,-0.573892376357826
8,1.938,-0.580352981203911
8,1.944,-0.587036100180105
8,1.95,-0.593953607292653
8,1.956,-0.601118155942674
8,1.962,-0.608543240364489
8,1.968,-0.616243262723303
8,1.974,-0.624233606468105
8,1.98,-0.632530716606103
8,1.986,-0.641152187644837
8,1.992,-0.650116860038511
8,1.998,-0.659444926077461
8,2.004,-0.669158046276251
8,2.01,-0.679279477448088
8,2.016,-0.689834213804162
8,2.022,-0.700849142588368
8,2.028,-0.712353215954136
8,2.034,-0.724377641014822
8,2.04,-0.73695609025599
8,2.046,-0.750124934793077
8,2.052,-0.763923503296448
8,2.058,-0.778394369795701
8,2.064,-0.793583674023586
8,2.07,-0.809541478478134
8,2.076,-0.826322166979384
8,2.082,-0.84398489018969
8,2.088,-0.862594064368551
8,2.094,-0.882219930563956
8,2.1,-0.902939182524123
8,2.106,-0.924835672872935
8,2.112,-0.948001208560102
8,2.118,-0.972536448310342
8,2.124,-0.998551916798402
8,2.13,-1.02616915261996
8,2.136,-1.05552200987455
8,2.142,-1.08675813639779
8,2.148,-1.12004065546348
8,2.154,-1.15555008222266
8,2.16,-1.19348651137921
8,2.166,-1.23407211875997
8,2.172,-1.27755402669266
8,2.178,-1.32420759165062
8,2.184,-1.37434018269194
8,2.19,-1.42829553107646
8,2.196,-1.48645874539455
8,2.202,-1.54926210293425
8,2.208,-1.61719174723894
8,2.214,-1.69079544429183
8,2.22,-1.77069157595966
8,2.226,-1.85757957968809
8,2.232,-1.95225207837841
8,2.238,-2.05560898418319
8,2.244,-2.16867390468956
8,2.25,-2.29261322920333
8,2.256,-2.42875832537332
8,2.262,-2.57863132951632
8,2.268,-2.74397506248236
8,2.274,-2.92678763698442
8,2.28,-3.12936232414251
8,2.286,-3.35433318385799
8,2.292,-3.60472677513262
8,2.298,-3.88401983536357
8,2.304,-4.19620193613025
8,2.31,-4.54584036805619
8,2.316,-4.93814105137279
8,2.322,-5.37899245059862
8,2.328,-5.87496591061261
8,2.334,-6.4332185806406
8,2.34,-7.06118984969595
8,2.346,-7.7658699456994
8,2.352,-8.55219403622191
8,2.358,-9.41968418903531
8,2.364,-10.3557469546947
8,2.37,-11.3233515281228
8,2.376,-12.2423640701267
8,2.382,-12.9744835843491
8,2.388,-13.3462937166964
8,2.394,-13.242361289895
8,2.4,-12.6983759534679
8,2.406,-11.8699529604609
8,2.412,-10.9222772339449
8,2.418,-9.9675023522363
8,2.424,-9.06424301460371
8,2.43,-8.23679697210929
8,2.436,-7.49128715122374
8,2.442,-6.82522931891565
8,2.448,-6.23251205855607
8,2.454,-5.70583518465828
8,2.46,-5.2378521749086
8,2.466,-4.82167287837899
8,2.472,-4.45105532934739
8,2.478,-4.12044895753153
8,2.484,-3.82496916422729
8,2.49,-3.56034272191058
8,2.496,-3.32284340136117
8,2.502,-3.10922720940667
8,2.508,-2.91667156782328
8,2.514,-2.74272020467428
8,2.52,-2.58523423931536
8,2.526,-2.4423493069948
8,2.532,-2.3124382749092
8,2.538,-2.19407898601767
8,2.544,-2.08602644401431
8,2.55,-1.98718887664573
8,2.556,-1.89660716018257
8,2.562,-1.81343714183567
8,2.568,-1.73693445202593
8,2.574,-1.66644145092504
8,2.58,-1.60137600179642
8,2.586,-1.54122180669473
8,2.592,-1.48552007795123
8,2.598,-1.43386235183232
8,2.604,-1.38588427921811
8,2.61,-1.34126025258262
8,2.616,-1.29969874944812
8,2.622,-1.26093829029421
8,2.628,-1.22474392405014
8,2.634,-1.19090416716588
8,2.64,-1.15922833317708
8,2.646,-1.12954419894214
8,2.652,-1.10169596158701
8,2.658,-1.07554244685931
8,2.664,-1.05095553525174
8,2.67,-1.02781877706045
8,2.676,-1.00602617162942
8,2.682,-0.985481089507721
8,2.688,-0.966095319207519
8,2.694,-0.947788222775623
8,2.7,-0.930485986547279
8,2.706,-0.914120955294227
8,2.712,-0.898631039557252
8,2.718,-0.883959187306329
8,2.724,-0.87005291223329
8,2.73,-0.85686387198061
8,2.736,-0.84434749047021
8,2.742,-0.832462619237815
8,2.748,-0.821171233319083
8,2.754,-0.810438157788006
8,2.76,-0.800230821527847
8,2.766,-0.790519035231821
8,2.772,-0.78127479099215
8,2.778,-0.772472081151397
8,2.784,-0.764086734364182
8,2.79,-0.756096267057002
8,2.796,-0.748479748683202
8,2.802,-0.741217679353255
8,2.808,-0.734291878581245
8,2.814,-0.727685384029345
8,2.82,-0.721382359255873
8,2.826,-0.71536800958179
8,2.832,-0.709628505286377
8,2.838,-0.704150911427838
8,2.844,-0.698923123659427
8,2.85,-0.693933809478143
8,2.856,-0.689172354401712
8,2.862,-0.684628812621775
8,2.868,-0.680293861727656
8,2.874,-0.676158761136019
8,2.88,-0.67221531389877
8,2.886,-0.668455831593999
8,2.892,-0.664873102034264
8,2.898,-0.661460359552392
8,2.904,-0.658211257648618
8,2.91,-0.655119843803704
8,2.916,-0.65218053628155
8,2.922,-0.649388102761858
8,2.928,-0.646737640658392
8,2.934,-0.644224558992473
8,2.94,-0.641844561703416
8,2.946,-0.639593632289072
8,2.952,-0.637468019679716
8,2.958,-0.635464225257754
8,2.964,-0.633578990944163
8,2.97,-0.631809288280194
8,2.976,-0.630152308439832
8,2.982,-0.628605453115067
8,2.988,-0.627166326221677
8,2.994,-0.625832726378945
8,3,-0.624602640121448
8,3.006,-0.623474235806016
8,3.012,-0.622445858181077
8,3.018,-0.621516023589832
8,3.024,-0.620683415782538
8,3.03,-0.61994688231671
8,3.036,-0.619305431527745
8,3.042,-0.618758230055616
8,3.048,-0.618304600916651
8,3.054,-0.617944022112558
8,3.06,-0.617676125771945
8,3.066,-0.617500697822701
8,3.072,-0.617417678196733
8,3.078,-0.617427161571579
8,3.084,-0.617529398656747
8,3.09,-0.617724798035834
8,3.096,-0.618013928578793
8,3.102,-0.618397522442422
8,3.108,-0.618876478680752
8,3.114,-0.619451867491006
8,3.12,-0.620124935124849
8,3.126,-0.620897109499443
8,3.132,-0.621770006547298
8,3.138,-0.622745437349384
8,3.144,-0.623825416101507
8,3.15,-0.625012168970203
8,3.156,-0.626308143901129
8,3.162,-0.627716021450333
8,3.168,-0.629238726716999
8,3.174,-0.63087944246517
8,3.18,-0.63264162353201
8,3.186,-0.634529012631004
8,3.192,-0.636545657670964
8,3.198,-0.638695930725076
8,3.204,-0.640984548799445
8,3.21,-0.643416596567571
8,3.216,-0.645997551255927
8,3.222,-0.648733309886928
8,3.228,-0.651630219109501
8,3.234,-0.654695107873537
8,3.24,-0.657935323234909
8,3.246,-0.66135876961082
8,3.252,-0.664973951843425
8,3.258,-0.668790022472076
8,3.264,-0.672816833662946
8,3.27,-0.677064994299075
8,3.276,-0.681545932795731
8,3.282,-0.68627196627582
8,3.288,-0.691256376819581
8,3.294,-0.69651349559281
8,3.3,-0.702058795760727
8,3.306,-0.707908995211385
8,3.312,-0.71408217024584
8,3.318,-0.720597881544538
8,3.324,-0.727477313893509
8,3.33,-0.734743431352812
8,3.336,-0.742421149777891
8,3.342,-0.750537528866137
8,3.348,-0.759121986200694
8,3.354,-0.768206536108827
8,3.36,-0.777826056548241
8,3.366,-0.788018587690931
8,3.372,-0.798825666399312
8,3.378,-0.810292701394032
8,3.384,-0.822469394609545
8,3.39,-0.835410215036649
8,3.396,-0.849174932275689
8,3.402,-0.86382921808944
8,3.408,-0.879445325469765
8,3.414,-0.896102856140329
8,3.42,-0.913889629032072
8,3.426,-0.932902664115252
8,3.432,-0.953249298077051
8,3.438,-0.975048450721257
8,3.444,-0.998432063657679
8,3.45,-1.02354673585561
8,3.456,-1.05055558395516
8,3.462,-1.07964035883629
8,3.468,-1.11100385377121
8,3.474,-1.14487264340514
8,3.48,-1.18150019660376
8,3.486,-1.22117040951596
8,3.492,-1.26420160746498
8,3.498,-1.31095106463636
8,3.504,-1.36182008767382
8,3.51,-1.41725970128525
8,3.516,-1.47777695794317
8,3.522,-1.54394186557047
8,3.528,-1.61639488069684
8,3.534,-1.69585484129097
8,3.54,-1.78312710097007
8,3.546,-1.87911145713643
8,3.552,-1.98480921545014
8,3.558,-2.10132836839458
8,3.564,-2.22988534118951
8,3.57,-2.37180101422916
8,3.576,-2.52848769196192
8,3.582,-2.70142226415185
8,3.588,-2.89209890373802
8,3.594,-3.101952198472
8,3.6,-3.33223864606068
10,1.2,-0.241464798409799
10,1.206,-0.242699546398174
10,1.212,-0.243934185203903
10,1.218,-0.245168825427843
10,1.224,-0.246403579024571
10,1.23,-0.247638559423239
10,1.236,-0.248873881649582
10,1.242,-0.250109662449305
10,1.248,-0.251346020412946
10,1.254,-0.252583076102475
10,1.26,-0.25382095217973
10,1.266,-0.255059773536935
10,1.272,-0.256299667429457
10,1.278,-0.257540763610996
10,1.284,-0.25878319447141
10,1.29,-0.260027095177409
10,1.296,-0.261272603816276
10,1.302,-0.262519861542868
10,1.308,-0.263769012730147
10,1.314,-0.265020205123392
10,1.32,-0.266273589998463
10,1.326,-0.267529322324226
10,1.332,-0.268787560929536
10,1.338,-0.270048468674951
10,1.344,-0.271312212629529
10,1.35,-0.272578964252959
10,1.356,-0.273848899583396
10,1.362,-0.275122199431232
10,1.368,-0.276399049579272
10,1.374,-0.277679640989544
10,1.38,-0.278964170017191
10,1.386,-0.280252838631836
10,1.392,-0.2815458546468
10,1.398,-0.282843431956614
10,1.404,-0.284145790783291
10,1.41,-0.285453157931842
10,1.416,-0.28676576705549
10,1.422,-0.288083858931181
10,1.428,-0.289407681745873
10,1.434,-0.290737491394255
10,1.44,-0.292073551788473
10,1.446,-0.293416135180534
10,1.452,-0.294765522498031
10,1.458,-0.296122003694024
10,1.464,-0.297485878111691
10,1.47,-0.298857454864695
10,1.476,-0.300237053234056
10,1.482,-0.301625003082428
10,1.488,-0.303021645286792
10,1.494,-0.304427332190529
10,1.5,-0.305842428075989
10,1.506,-0.307267309658646
10,1.512,-0.308702366604137
